Url,Status,Old Site,Old Site Unique, New Site, New Site Unique, Match
?title=Tobacco_Industry_Hospitality_for_UK_Politicians&amp;action=info,200,21,19,0,0,false
?title=Petrol_Retailers_Association&amp;action=edit,200,23,21,0,0,false
https://tobaccotactics.org/wiki/The-Australia-%E2%80%93-Hong-Kong-Bilateral-Investment-Treaty,404,0,0
/Michael_Wolf,200,30,21,29,20,false
?title=Philip_Morris&amp;action=history,200,72,64,0,0,false
http://178.128.58.116/index.php?title=Talk:Swedish_Match&amp;action=edit&amp;redlink=1,404,0,0
/Plain_Packaging_in_the_UK:_Tobacco_Industry_Built_Alliances,200,106,68,71,71,false
/Baroness_Wheatcroft,200,7,7,7,7,true
?title=Petrol_Retailers_Association&amp;printable=yes,200,23,21,0,0,false
/Special:WhatLinksHere/Tobacco_Industry_Hospitality_for_UK_Politicians,200,0,0,21,19,false
?title=Petrol_Retailers_Association&amp;action=history,200,23,21,0,0,false
?title=Category:Uruguay&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
/Frits_Vranken,200,4,3,4,3,true
?title=Swedish_Match&amp;oldid=24040,200,58,51,0,0,false
/Roland_Kostantos,200,11,9,9,9,false
?title=Category:Norway&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
/Ashok_Kaul,200,31,23,31,23,true
http://178.128.58.116/index.php/Special:RecentChangesLinked/Japan_Tobacco_International,404,0,0
?title=Japan_Tobacco_International&amp;action=info,200,14,12,0,0,false
/TPD:_Dalligate,200,56,32,56,32,true
/Christofer_Fjellner,200,3,3,3,3,true
/Mark_Spencer,200,4,4,4,4,true
https://tobaccotactics.org/wiki/Category:Politicians,404,0,0
?title=Petrol_Retailers_Association&amp;action=info,200,23,21,0,0,false
/Lynton_Crosby,200,56,32,53,31,false
/Foundation_for_a_Smoke-Free_World:_How_it_Frames_Itself,200,78,57,59,59,false
?title=Federation_of_Indian_Chambers_of_Commerce_%26_Industry&amp;action=history,200,45,40,0,0,false
https://tobaccotactics.org/wiki/Will-O%E2%80%99Reilly,404,0,0
?title=Category:Mexico&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Tobacco_Manufacturers%27_Association&amp;printable=yes,200,30,29,0,0,false
?title=Tobacco_Manufacturers%27_Association&amp;action=info,200,30,29,0,0,false
?title=Japan_Tobacco_International&amp;action=history,200,14,12,0,0,false
/Special:WhatLinksHere/Swedish_Match,200,0,0,51,51,false
/Paul_Bourassa,200,16,11,11,11,false
?title=Philip_Morris&amp;action=edit,200,72,64,0,0,false
/PMI_IMPACT,200,62,47,50,50,false
/Populus,200,4,4,4,4,true
/Eddy_Pirard,200,7,5,7,5,true
https://tobaccotactics.org/wiki/Philip-Morris%27-Marlboro-Brand-Architecture,404,0,0
?title=Swedish_Match&amp;printable=yes,200,58,51,0,0,false
?title=Japan_Tobacco_International&amp;printable=yes,200,14,12,0,0,false
?title=Swedish_Match&amp;action=info,200,58,51,0,0,false
?title=Swedish_Match&amp;action=history,200,58,51,0,0,false
?title=Tobacco_Industry_Hospitality_for_UK_Politicians&amp;action=history,200,21,19,0,0,false
?title=Japan_Tobacco_International&amp;action=edit,200,14,12,0,0,false
?title=Tobacco_Industry_Hospitality_for_UK_Politicians&amp;printable=yes,200,21,19,0,0,false
/Lord_Naseby,200,24,20,20,20,false
/Michel_Poirier,200,28,18,28,18,true
/The_Swedish_Experience,200,9,9,9,9,true
http://178.128.58.116/index.php?title=Talk:Tobacco_Industry_Hospitality_for_UK_Politicians&amp;action=edit&amp;redlink=1,404,0,0
?title=Philip_Morris&amp;oldid=23595,200,72,64,0,0,false
/Angela_Watkinson,200,8,8,8,8,true
/TPD:_Dalligate_Timeline,200,1,1,1,1,true
?title=Category:Germany&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
/Takehisa_Shibayama,200,2,2,2,2,true
/Influencing_Science:_Funding_Scientists,200,4,4,4,4,true
?title=Tobacco_Industry_Hospitality_for_UK_Politicians&amp;action=edit,200,21,19,0,0,false
/Fadoul_Pekhazis,200,14,7,14,7,true
http://178.128.58.116/index.php?title=Talk:Philip_Morris&amp;action=edit&amp;redlink=1,404,0,0
/Bill_Schulz,200,4,2,4,2,true
http://178.128.58.116/index.php/Special:RecentChangesLinked/Swedish_Match,404,0,0
/Special:WhatLinksHere/Japan_Tobacco_International,200,0,0,67,57,false
?title=Tobacco_Industry_Hospitality_for_UK_Politicians&amp;oldid=23750,200,21,19,0,0,false
/Robert_Walter,200,7,6,6,6,false
/OLAF,200,0,0,0,0,true
?title=Federation_of_Independent_Retailers_(NFRN)&amp;action=info,200,22,20,0,0,false
/Mark_Pawsey,200,15,15,15,15,true
?title=Japan_Tobacco_International&amp;oldid=23448,200,14,12,0,0,false
/Laurence_Robertson,200,10,10,10,10,true
http://178.128.58.116/index.php?title=Talk:Japan_Tobacco_International&amp;action=edit&amp;redlink=1,404,0,0
/Vassilis_Vovos,200,7,4,5,5,false
http://178.128.58.116/index.php/Special:RecentChangesLinked/Tobacco_Industry_Hospitality_for_UK_Politicians,404,0,0
/Andrew_Rosindell,200,12,12,12,12,true
/Alec_Shelbrooke,200,1,1,1,1,true
/Brussels_Network,200,6,4,6,4,true
/Christopher_Pincher,200,7,7,7,7,true
/Special:WhatLinksHere/E-Cigarettes:_Japan_Tobacco_International,200,0,0,72,44,false
/Crosby_Textor_Group,200,24,20,20,20,false
https://tobaccotactics.org/wiki/J%C3%B6rg-Schappei,404,0,0
?title=Category:Benin&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Category:Bangladesh&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
http://178.128.58.116/index.php/Special:RecentChangesLinked/Federation_of_Indian_Chambers_of_Commerce_%26_Industry,404,0,0
/Special:WhatLinksHere/Philip_Morris,200,0,0,129,112,false
/EUK_Consulting,200,21,16,16,16,false
?title=Category:Burkina_Faso&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
http://178.128.58.116/index.php/Special:RecentChangesLinked/E-Cigarettes:_Japan_Tobacco_International,404,0,0
?title=Category:Cameroon&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Category:China&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Category:Botswana&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=E-Cigarettes:_Japan_Tobacco_International&amp;printable=yes,200,72,44,0,0,false
?title=Category:Cape_Verde&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
http://178.128.58.116/index.php?title=Category:Civil_Servants&amp;action=edit&amp;redlink=1,404,0,0
https://tobaccotactics.org/wiki/Special:WhatLinksHere/Federation-of-Indian-Chambers-of-Commerce-%26-Industry,404,0,0
http://178.128.58.116/index.php/Special:RecentChangesLinked/Philip_Morris,404,0,0
?title=Philip_Morris&amp;printable=yes,200,72,64,0,0,false
?title=Category:Burundi&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Category:Bosnia&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Category:Belgium&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Category:Belarus&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
https://tobaccotactics.org/wiki/Category:Bribery,404,0,0
?title=Federation_of_Indian_Chambers_of_Commerce_%26_Industry&amp;action=info,200,45,40,0,0,false
http://178.128.58.116/index.php?title=Category:CSR&amp;action=edit&amp;redlink=1,404,0,0
https://tobaccotactics.org/wiki/Category:British-American-Tobacco-Africa,404,0,0
?title=Special:Categories&amp;printable=yes,200,0,0,0,0,true
?title=Philip_Morris&amp;action=info,200,72,64,0,0,false
?title=Federation_of_Indian_Chambers_of_Commerce_%26_Industry&amp;printable=yes,200,45,40,0,0,false
https://tobaccotactics.org/wiki/Category:Canada-and-United-States,404,0,0
?title=E-Cigarettes:_Japan_Tobacco_International&amp;action=info,200,72,44,0,0,false
http://178.128.58.116/index.php?title=Category:Category_name_here&amp;action=edit&amp;redlink=1,404,0,0
?title=Category:Chad&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
?title=Category:Central_African_Republic&amp;action=edit&amp;redlink=1,200,0,0,0,0,true
http://178.128.58.116/index.php?title=Category:Climate&amp;action=edit&amp;redlink=1,404,0,0
